CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
710453283,40.0,3.0,27.0,5.0,4.0,2.0,2035.0,0.0,2035.0,0.779,4107.0,82.0,0.783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
795266208,39.0,3.0,30.0,4.0,2.0,1.0,8842.0,0.0,8842.0,0.624,4493.0,79.0,0.756,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
779090883,42.0,2.0,23.0,6.0,3.0,1.0,2483.0,1297.0,1186.0,0.744,3478.0,64.0,0.939,0.522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712309758,65.0,0.0,49.0,3.0,2.0,3.0,13921.0,1201.0,12720.0,0.556,4351.0,75.0,0.923,0.086,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716625033,32.0,1.0,36.0,3.0,3.0,6.0,2761.0,0.0,2761.0,1.047,2753.0,43.0,0.654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
790112133,47.0,2.0,40.0,5.0,3.0,2.0,2623.0,1647.0,976.0,0.735,4388.0,83.0,0.804,0.628,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
797238108,49.0,4.0,43.0,5.0,1.0,2.0,3232.0,824.0,2408.0,0.796,3915.0,74.0,0.644,0.255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716782758,48.0,3.0,42.0,3.0,2.0,4.0,19075.0,0.0,19075.0,0.807,2013.0,32.0,0.455,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715588008,45.0,4.0,31.0,4.0,3.0,3.0,31978.0,1659.0,30319.0,0.556,2333.0,51.0,1.217,0.052,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
713977308,62.0,1.0,53.0,4.0,3.0,4.0,34516.0,2061.0,32455.0,0.564,3820.0,76.0,0.767,0.06,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719059083,45.0,3.0,33.0,5.0,1.0,1.0,6225.0,1596.0,4629.0,0.826,4129.0,71.0,0.651,0.256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
708797583,49.0,4.0,31.0,6.0,3.0,3.0,2672.0,0.0,2672.0,1.038,2576.0,39.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
708809283,41.0,4.0,33.0,1.0,3.0,1.0,10360.0,2517.0,7843.0,0.632,2414.0,28.0,0.273,0.243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
771529608,50.0,2.0,38.0,5.0,6.0,0.0,10747.0,1027.0,9720.0,0.925,4538.0,63.0,0.658,0.096,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715776033,46.0,5.0,33.0,4.0,1.0,3.0,3135.0,0.0,3135.0,0.572,4116.0,68.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
778619358,42.0,3.0,22.0,4.0,1.0,4.0,1438.3,860.0,578.3,0.761,4754.0,79.0,0.837,0.598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715717608,41.0,4.0,32.0,4.0,3.0,1.0,3189.0,0.0,3189.0,0.91,4813.0,86.0,0.755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
789204933,65.0,1.0,55.0,3.0,2.0,4.0,8963.0,0.0,8963.0,0.744,4511.0,76.0,0.689,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711100608,55.0,1.0,48.0,5.0,2.0,2.0,1723.0,0.0,1723.0,1.038,2574.0,43.0,0.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713591283,36.0,3.0,23.0,6.0,6.0,1.0,2161.0,1404.0,757.0,0.68,4389.0,77.0,0.878,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
719344608,46.0,3.0,27.0,6.0,3.0,3.0,3901.0,1001.0,2900.0,0.822,4313.0,72.0,1.323,0.257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
787659483,58.0,1.0,48.0,4.0,2.0,2.0,1438.3,801.0,637.3,0.595,4223.0,60.0,0.579,0.557,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
822948708,42.0,3.0,38.0,5.0,2.0,2.0,3131.0,849.0,2282.0,0.992,3108.0,62.0,0.59,0.271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
710080383,38.0,2.0,36.0,6.0,2.0,3.0,2331.0,1709.0,622.0,0.851,4417.0,69.0,0.816,0.733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715596783,29.0,1.0,18.0,3.0,3.0,3.0,1895.0,1146.0,749.0,0.685,4333.0,72.0,0.714,0.605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
798773208,46.0,4.0,40.0,5.0,2.0,3.0,26496.0,1406.0,25090.0,0.96,3691.0,75.0,0.705,0.053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
768624258,55.0,2.0,49.0,2.0,1.0,2.0,1583.0,234.0,1349.0,0.639,2541.0,36.0,0.385,0.148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
721412208,57.0,2.0,36.0,4.0,2.0,2.0,1438.3,904.0,534.3,0.761,3887.0,79.0,0.837,0.629,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
708129933,45.0,4.0,36.0,5.0,3.0,2.0,2072.0,1544.0,528.0,0.903,4210.0,64.0,0.939,0.745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719703483,47.0,1.0,37.0,6.0,3.0,3.0,2707.0,1367.0,1340.0,0.794,4646.0,73.0,0.78,0.505,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
708290208,43.0,3.0,31.0,3.0,3.0,4.0,13608.0,1190.0,12418.0,0.553,3118.0,76.0,0.767,0.087,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
710431158,52.0,3.0,36.0,3.0,1.0,2.0,10273.0,1657.0,8616.0,0.71,3778.0,70.0,0.591,0.161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
816528333,64.0,0.0,56.0,6.0,6.0,1.0,2609.0,1115.0,1494.0,0.753,4546.0,59.0,0.903,0.427,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
778760808,52.0,2.0,39.0,4.0,1.0,3.0,8431.0,1862.0,6569.0,0.59,2008.0,37.0,0.682,0.221,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
718025808,61.0,0.0,51.0,6.0,3.0,4.0,5852.0,1935.0,3917.0,0.829,3689.0,55.0,0.618,0.331,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
815860008,40.0,3.0,35.0,5.0,2.0,4.0,3140.0,2183.0,957.0,0.58,5109.0,78.0,0.733,0.695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
780126033,50.0,4.0,35.0,6.0,1.0,5.0,12914.0,1227.0,11687.0,0.392,2082.0,54.0,0.459,0.095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720135333,45.0,5.0,34.0,5.0,1.0,0.0,8694.0,961.0,7733.0,0.551,1753.0,49.0,0.441,0.111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719174433,36.0,1.0,24.0,2.0,1.0,2.0,1735.0,0.0,1735.0,0.74,2467.0,35.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
821521983,51.0,3.0,46.0,4.0,1.0,4.0,2286.0,1641.0,645.0,0.947,4321.0,89.0,0.712,0.718,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
716961933,43.0,2.0,36.0,5.0,2.0,4.0,3589.0,1808.0,1781.0,0.75,4262.0,70.0,0.667,0.504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712834533,51.0,2.0,39.0,5.0,2.0,4.0,2673.0,1275.0,1398.0,0.691,4119.0,75.0,1.027,0.477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
710544033,47.0,2.0,36.0,3.0,1.0,3.0,9437.0,2024.0,7413.0,0.664,4715.0,78.0,0.696,0.214,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
710622333,39.0,2.0,28.0,3.0,2.0,2.0,2751.0,2258.0,493.0,0.634,4386.0,67.0,0.675,0.821,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714277758,40.0,1.0,28.0,6.0,2.0,1.0,11557.0,1050.0,10507.0,0.754,4064.0,75.0,0.786,0.091,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713166333,38.0,2.0,27.0,5.0,2.0,1.0,14831.0,1302.0,13529.0,0.916,4467.0,73.0,0.698,0.088,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
714346608,51.0,2.0,36.0,3.0,1.0,4.0,1495.0,0.0,1495.0,0.528,2220.0,50.0,0.562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
778284783,44.0,5.0,34.0,5.0,3.0,2.0,2791.0,1979.0,812.0,0.807,4617.0,70.0,0.628,0.709,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714721608,38.0,3.0,29.0,4.0,3.0,0.0,9703.0,941.0,8762.0,0.721,4190.0,81.0,1.025,0.097,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716453883,47.0,5.0,39.0,6.0,3.0,1.0,3889.0,1839.0,2050.0,0.911,4423.0,63.0,0.703,0.473,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713876958,32.0,0.0,26.0,6.0,2.0,4.0,14140.0,845.0,13295.0,0.715,5036.0,76.0,0.689,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
794967408,53.0,3.0,47.0,5.0,2.0,1.0,9106.0,975.0,8131.0,0.588,3863.0,74.0,0.644,0.107,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
798481383,40.0,3.0,34.0,5.0,1.0,2.0,2694.0,0.0,2694.0,0.872,2684.0,38.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
718697583,45.0,3.0,36.0,6.0,3.0,2.0,19629.0,0.0,19629.0,0.766,4073.0,79.0,0.881,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
711799458,41.0,4.0,36.0,3.0,1.0,1.0,6507.0,1452.0,5055.0,0.802,4544.0,89.0,0.854,0.223,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
823904133,53.0,2.0,49.0,2.0,2.0,4.0,10195.0,0.0,10195.0,0.629,2489.0,54.0,0.385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
718005108,44.0,5.0,34.0,4.0,1.0,2.0,2096.0,1711.0,385.0,0.746,3692.0,68.0,0.744,0.816,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
717877533,39.0,2.0,36.0,5.0,1.0,1.0,11314.0,0.0,11314.0,0.674,3761.0,70.0,0.628,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
711883833,50.0,1.0,37.0,6.0,1.0,1.0,1837.0,665.0,1172.0,0.844,4752.0,88.0,0.66,0.362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711646908,39.0,3.0,23.0,1.0,2.0,3.0,7821.0,2517.0,5304.0,0.408,2010.0,43.0,0.344,0.322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718171308,44.0,3.0,36.0,6.0,3.0,4.0,1984.0,0.0,1984.0,0.89,2506.0,46.0,0.643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
709627983,56.0,3.0,36.0,4.0,3.0,0.0,2535.0,1699.0,836.0,0.72,4497.0,68.0,0.789,0.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716580933,63.0,0.0,36.0,3.0,3.0,3.0,1970.0,1224.0,746.0,0.54,4533.0,65.0,0.625,0.621,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713600958,50.0,1.0,38.0,4.0,5.0,3.0,34516.0,2076.0,32440.0,0.812,3647.0,65.0,0.667,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
772248408,40.0,3.0,29.0,5.0,1.0,4.0,2694.0,1833.0,861.0,1.044,3366.0,56.0,1.074,0.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720196158,48.0,3.0,40.0,6.0,3.0,3.0,4476.0,0.0,4476.0,0.683,3350.0,67.0,0.634,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
770024733,53.0,2.0,47.0,1.0,2.0,3.0,1699.0,0.0,1699.0,0.602,2520.0,49.0,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
710912733,44.0,1.0,36.0,3.0,2.0,4.0,1953.0,1762.0,191.0,0.743,4590.0,91.0,0.655,0.902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712860858,56.0,2.0,45.0,5.0,1.0,3.0,5264.0,0.0,5264.0,0.852,4943.0,70.0,0.795,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
708702258,40.0,3.0,36.0,3.0,2.0,2.0,3698.0,478.0,3220.0,0.611,2051.0,31.0,0.632,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
797169633,41.0,4.0,35.0,5.0,3.0,3.0,34516.0,825.0,33691.0,0.982,3127.0,51.0,0.962,0.024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709922508,40.0,4.0,28.0,4.0,1.0,1.0,2712.0,0.0,2712.0,0.835,5207.0,79.0,0.927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712802733,45.0,4.0,36.0,3.0,1.0,4.0,5486.0,685.0,4801.0,0.879,2965.0,70.0,0.556,0.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716981358,40.0,2.0,32.0,3.0,3.0,0.0,2107.0,941.0,1166.0,0.975,4858.0,73.0,0.738,0.447,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
758787333,52.0,3.0,45.0,4.0,1.0,2.0,18096.0,2404.0,15692.0,0.734,3880.0,68.0,0.478,0.133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720519333,59.0,2.0,45.0,1.0,3.0,3.0,2721.0,1885.0,836.0,0.853,2594.0,48.0,0.455,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
717387933,49.0,2.0,36.0,6.0,3.0,3.0,2976.0,2257.0,719.0,0.75,3837.0,57.0,0.781,0.758,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
738195708,47.0,2.0,40.0,6.0,1.0,3.0,16741.0,1225.0,15516.0,0.641,3608.0,56.0,0.514,0.073,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
708560733,42.0,3.0,36.0,5.0,2.0,3.0,3714.0,2517.0,1197.0,0.857,4715.0,85.0,0.848,0.678,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
717001908,41.0,5.0,28.0,6.0,2.0,2.0,6936.0,0.0,6936.0,0.883,2874.0,44.0,0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
768972558,43.0,5.0,37.0,4.0,3.0,4.0,11099.0,0.0,11099.0,0.89,3980.0,77.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716899233,40.0,4.0,20.0,6.0,4.0,3.0,15987.0,1965.0,14022.0,0.722,4542.0,70.0,0.591,0.123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
715567608,45.0,1.0,35.0,4.0,4.0,4.0,4406.0,1247.0,3159.0,1.037,3964.0,76.0,0.854,0.283,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
713264583,43.0,2.0,23.0,3.0,3.0,2.0,34516.0,1153.0,33363.0,0.89,4486.0,71.0,0.69,0.033,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716769783,48.0,2.0,40.0,3.0,2.0,4.0,5104.0,736.0,4368.0,0.679,3943.0,78.0,0.696,0.144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
719564208,46.0,1.0,30.0,3.0,2.0,1.0,7195.0,0.0,7195.0,1.035,2751.0,47.0,1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716680983,41.0,3.0,36.0,3.0,1.0,1.0,1956.0,1053.0,903.0,0.941,4924.0,70.0,0.795,0.538,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
